ID	Taxonomy
ASV2299	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
ASV2300	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group
ASV2301	k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;s__
ASV2302	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ASV2303	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV2304	k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
ASV2305	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__
ASV2306	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae
ASV2307	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__
ASV2308	k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__
ASV2309	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_13
ASV2310	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales
ASV2311	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces
ASV2312	k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__
ASV2313	k__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__;g__;s__
ASV2314	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae
ASV2315	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae
ASV2316	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__;g__;s__
ASV2317	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
ASV2318	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__;g__;s__
ASV2319	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales
ASV2320	k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17;f__;g__;s__
ASV2321	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Rhodoplanes
ASV2322	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales
ASV2323	k__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__EBM-39;s__
ASV2324	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae
ASV2325	k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__Candidatus_Protochlamydia
ASV2326	k__Bacteria
ASV2327	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__;s__
ASV2328	Unassigned
ASV2329	k__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__
ASV233	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_gingivalis
ASV2330	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__;s__
ASV2331	k__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__;g__;s__
ASV2332	Unassigned
ASV2333	k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae
ASV2334	Unassigned
ASV2335	k__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__
ASV2336	k__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales;f__BSV26;g__;s__
ASV2337	Unassigned
ASV2338	k__Bacteria;p__Bacteroidota;c__Bacteroidia
ASV2339	k__Bacteria;p__Chloroflexi
ASV234	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV2340	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_cecorum
ASV2341	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__
ASV2342	k__Bacteria;p__Firmicutes;c__unidentified_Firmicutes;o__Oscillospirales;f__Ruminococcaceae;g__;s__
ASV2343	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV2344	k__Bacteria
ASV2345	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter
ASV2346	k__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__;f__;g__;s__
ASV2347	k__Bacteria
ASV2348	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae
ASV2349	k__Bacteria;p__Planctomycetota;c__vadinHA49;o__;f__;g__;s__
ASV2350	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;s__
ASV2351	k__Bacteria
ASV2352	k__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__
ASV2353	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__;s__
ASV2354	k__Bacteria;p__Patescibacteria;c__Berkelbacteria;o__;f__;g__;s__
ASV2355	k__Bacteria
ASV2356	k__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__;f__;g__;s__
ASV2357	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae
ASV2358	k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__unidentified_Chloroplast;g__unidentified_Chloroplast
ASV2359	k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Moranbacteria;f__;g__;s__
ASV236	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV2360	k__Bacteria
ASV2361	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__
ASV2362	k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__unidentified_Vicinamibacterales;g__unidentified_Vicinamibacterales;s__Acidobacteria_bacterium_WX27
ASV2363	Unassigned
ASV2364	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__;s__
ASV2365	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella
ASV2366	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Kordiimonadaceae;g__Kordiimonas;s__alpha_proteobacterium_dMB-MAT35
ASV2367	k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus
ASV238	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
ASV2388	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__;s__
ASV239	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV2390	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae
ASV2391	Unassigned
ASV24	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV2407	k__Bacteria;p__Planctomycetota
ASV2408	k__Bacteria;p__Zixibacteria;c__;o__;f__;g__;s__
ASV2409	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Dermatophilaceae;g__;s__
ASV241	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV2410	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales
ASV2411	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__
ASV2412	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__;s__
ASV2413	k__Bacteria;p__Sva0485;c__;o__;f__;g__;s__
ASV2414	k__Bacteria
ASV2415	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Tepidimicrobium;s__Clostridium_sp_MT1
ASV2416	k__Bacteria;p__Actinobacteriota;c__Actinobacteria
ASV2417	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ASV2418	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Schlesneriaceae;g__Schlesneria;s__
ASV2419	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__;s__
ASV242	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV2420	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__
ASV2421	k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Azambacteria;f__;g__;s__
ASV2422	k__Bacteria;p__Latescibacterota;c__;o__;f__;g__;s__
ASV2423	k__Bacteria
ASV2424	k__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__;f__;g__;s__
ASV2425	k__Bacteria;p__Desulfobacterota;c__unidentified_Desulfobacterota;o__unidentified_Desulfobacterota;f__unidentified_Desulfobacterota;g__unidentified_Desulfobacterota;s__delta_proteobacterium_WX81
ASV2426	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae
ASV2427	k__Bacteria
ASV2428	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__;s__
ASV2429	k__Bacteria
ASV2430	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae
ASV2431	k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
ASV2432	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
ASV2433	k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales
ASV2434	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__unidentified_Isosphaeraceae;s__Isosphaera_sp_Io3-6
ASV2435	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ASV2436	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae
ASV2437	k__Bacteria;p__Modulibacteria;c__Moduliflexia;o__Moduliflexales;f__Moduliflexaceae;g__;s__
ASV2438	k__Bacteria;p__Myxococcota
ASV2439	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__CI75cm.2.12;s__
ASV244	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV2440	k__Bacteria;p__Patescibacteria;c__Parcubacteria
ASV2441	k__Bacteria;p__Actinobacteriota
ASV2442	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ASV2443	k__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__
ASV2444	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae
ASV2445	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales
ASV2446	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV2447	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__Prevotella_sp
ASV2448	k__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;f__;g__;s__
ASV2449	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__;g__;s__
ASV2450	k__Bacteria;p__Elusimicrobiota;c__Lineage_IIa;o__;f__;g__;s__
ASV2451	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__;g__;s__
ASV2452	k__Bacteria;p__Planctomycetota;c__BD7-11;o__;f__;g__;s__
ASV2453	k__Bacteria
ASV2454	k__Bacteria
ASV2455	k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__DS-100;f__;g__;s__
ASV2456	k__Bacteria
ASV2457	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119;f__;g__;s__
ASV2458	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata
ASV2459	k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__;s__
ASV2460	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__;s__
ASV2461	k__Bacteria;p__Bacteroidota;c__Bacteroidia
ASV2462	k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus;s__Oligoflexus_tunisiensis
ASV2463	k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__;g__;s__
ASV2464	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter;s__Verrucomicrobium_sp_IMCC25901
ASV2465	k__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__
ASV2466	k__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__
ASV2467	k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__;s__
ASV2468	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__
ASV2469	k__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41
ASV247	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV2470	k__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__;s__
ASV2471	k__Bacteria;p__Latescibacterota;c__;o__;f__;g__;s__
ASV2472	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus
ASV2473	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__
ASV2474	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
ASV2475	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__
ASV2476	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__unidentified_Elsterales;g__unidentified_Elsterales;s__Acetobacteraceae_bacterium_WX59
ASV2477	k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__27F-1492R;g__;s__
ASV2478	k__Bacteria;p__Myxococcota;c__Polyangia
ASV2479	k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Thermoanaerobaculum;s__
ASV2480	k__Bacteria
ASV2481	k__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__;f__;g__;s__
ASV2482	k__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__
ASV2483	Unassigned
ASV2484	k__Bacteria;p__Firmicutes;c__Clostridia
ASV2485	k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__;s__
ASV2486	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Sphaerobacter;s__
ASV2487	k__Bacteria;p__Acidobacteriota;c__Acidobacteriae
ASV2488	k__Bacteria
ASV2489	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__;s__
ASV2490	k__Bacteria;p__Planctomycetota;c__Pla3_lineage;o__;f__;g__;s__
ASV2491	k__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__;s__
ASV2492	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
ASV252	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV253	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV256	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV257	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV259	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV262	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV264	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV266	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV267	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV268	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV27	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
ASV270	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV271	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV272	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV273	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV274	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__
ASV275	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV276	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium
ASV279	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV28	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV280	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus
ASV284	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV289	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae
ASV29	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas
ASV291	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium
ASV292	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__
ASV296	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV299	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter
ASV30	k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__;g__;s__
ASV300	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
ASV301	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV302	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
ASV304	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__Prevotella_sp
ASV305	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV306	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV308	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium
ASV31	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV310	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV311	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
ASV313	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV314	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV315	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV316	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV320	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium
ASV321	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV322	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium
ASV323	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae
ASV325	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides
ASV326	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
ASV329	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides
ASV33	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV330	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV331	k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella
ASV332	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV334	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium
ASV336	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV339	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium
ASV341	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV344	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV345	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Fictibacillus
ASV346	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV348	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV349	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV35	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_merdae
ASV350	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_endodontalis
ASV353	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV354	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium
ASV355	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV356	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV358	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV359	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter
ASV36	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces
ASV360	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV361	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
ASV363	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylopilaceae
ASV365	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
